Player,Age,Pos,Tm,G,GS,MP,FG,FGA,FGp,X3P,X3PA,X3Pp,X2P,X2PA,X2Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FTF,PTS_per_game,PTS_per_min,ASTTOVR,Salary
Mo Bamba,20,C,ORL,47,1,766,117,243,0.48148148148148145,21,70,0.3,96,173,0.5549132947976878,37,63,0.5873015873015873,64,169,233,39,13,64,43,102,292,0.25925925925925924,6.212765957446808,0.381201044386423,0.9069767441860465,4871280
Monte Morris,23,PG,DEN,82,6,1970,346,702,0.4928774928774929,94,227,0.41409691629955947,252,475,0.5305263157894737,65,81,0.8024691358024691,35,159,194,297,73,4,52,102,851,0.11538461538461539,10.378048780487806,0.4319796954314721,5.711538461538462,1349383
Montrezl Harrell,25,C,LAC,82,5,2158,546,888,0.6148648648648649,3,17,0.17647058823529413,543,871,0.6234213547646383,266,414,0.642512077294686,184,351,535,162,71,110,132,255,1361,0.46621621621621623,16.597560975609756,0.6306765523632993,1.2272727272727273,6000000
Moritz Wagner,21,C,LAL,43,5,446,71,171,0.4152046783625731,22,77,0.2857142857142857,49,94,0.5212765957446809,43,53,0.8113207547169812,17,68,85,24,11,13,39,57,207,0.30994152046783624,4.813953488372093,0.4641255605381166,0.6153846153846154,1764240
Myles Turner,22,C,IND,74,74,2119,380,780,0.48717948717948717,76,196,0.3877551020408163,304,584,0.5205479452054794,148,201,0.736318407960199,101,430,531,115,60,199,100,195,984,0.25769230769230766,13.297297297297296,0.4643699858423785,1.15,3294994
Nemanja Bjelica,30,PF,SAC,77,70,1788,284,593,0.47892074198988194,103,257,0.40077821011673154,181,336,0.5386904761904762,70,92,0.7608695652173914,125,319,444,147,54,56,82,197,741,0.1551433389544688,9.623376623376624,0.41442953020134227,1.7926829268292683,6500000
Nicolas Batum,30,SF,CHO,75,72,2354,253,562,0.4501779359430605,116,298,0.38926174496644295,137,264,0.5189393939393939,77,89,0.8651685393258427,71,319,390,247,71,43,117,140,699,0.1583629893238434,9.32,0.29694137638062873,2.111111111111111,24000000
Nik Stauskas,25,"SG, SG","CLE, POR",68,0,1015,136,338,0.40236686390532544,70,188,0.3723404255319149,66,150,0.44,57,64,0.890625,18,109,127,81,21,7,51,50,399,0.1893491124260355,5.867647058823529,0.3931034482758621,1.588235294117647,2161886
Nikola Jokic,23,C,DEN,80,80,2504,616,1206,0.5107794361525705,83,270,0.3074074074074074,533,936,0.5694444444444444,289,352,0.8210227272727273,228,637,865,580,108,55,248,228,1604,0.29187396351575456,20.05,0.6405750798722045,2.338709677419355,25467250
Nikola Mirotic,27,"PF, PF","MIL, NOP",46,25,1245,238,542,0.43911439114391143,116,318,0.36477987421383645,122,224,0.5446428571428571,105,124,0.8467741935483871,60,279,339,55,31,34,48,107,697,0.22878228782287824,15.152173913043478,0.5598393574297189,1.1458333333333333,12500000
Nikola Vucevic,28,C,ORL,80,80,2510,701,1354,0.517725258493353,84,231,0.36363636363636365,617,1123,0.5494211932324132,179,227,0.788546255506608,224,736,960,307,81,89,159,157,1665,0.16765140324963074,20.8125,0.6633466135458167,1.930817610062893,12750000
Noah Vonleh,23,PF,NYK,68,57,1722,207,440,0.47045454545454546,46,137,0.3357664233576642,161,303,0.5313531353135313,111,156,0.7115384615384616,113,415,528,129,46,51,88,174,571,0.35454545454545455,8.397058823529411,0.3315911730545877,1.4659090909090908,1621415
Norman Powell,25,SG,TOR,60,3,1126,193,400,0.4825,68,170,0.4,125,230,0.5434782608695652,62,75,0.8266666666666667,16,123,139,91,39,13,65,96,516,0.1875,8.6,0.458259325044405,1.4,9367200
OG Anunoby,21,SF,TOR,67,6,1352,183,404,0.452970297029703,67,202,0.3316831683168317,116,202,0.5742574257425742,36,62,0.5806451612903226,58,139,197,47,46,22,55,140,469,0.15346534653465346,7,0.3468934911242604,0.8545454545454545,1952760
Omari Spellman,21,PF,ATL,46,11,805,98,244,0.4016393442622951,44,128,0.34375,54,116,0.46551724137931033,32,45,0.7111111111111111,72,122,194,47,26,25,31,67,272,0.18442622950819673,5.913043478260869,0.337888198757764,1.5161290322580645,1622520
Omri Casspi,30,SF,MEM,36,0,520,86,161,0.5341614906832298,15,43,0.3488372093023256,71,118,0.6016949152542372,39,58,0.6724137931034483,17,98,115,26,20,9,23,35,226,0.36024844720496896,6.277777777777778,0.4346153846153846,1.1304347826086956,2176260
Otto Porter,25,"SF, SF","CHI, WAS",56,43,1683,299,643,0.46500777604976673,104,256,0.40625,195,387,0.5038759689922481,78,96,0.8125,54,260,314,120,82,31,65,108,780,0.14930015552099535,13.928571428571429,0.46345811051693403,1.8461538461538463,26011913
Pascal Siakam,24,PF,TOR,80,79,2548,519,945,0.5492063492063493,79,214,0.3691588785046729,440,731,0.6019151846785226,237,302,0.7847682119205298,124,425,549,248,73,52,154,241,1354,0.31957671957671957,16.925,0.5313971742543171,1.6103896103896105,1544951
Pat Connaughton,26,SG,MIL,61,2,1261,163,350,0.4657142857142857,66,200,0.33,97,150,0.6466666666666666,29,40,0.725,61,197,258,122,33,25,33,81,421,0.11428571428571428,6.901639344262295,0.3338620142743854,3.696969696969697,1641000
Patrick Beverley,30,PG,LAC,78,49,2137,194,477,0.40670859538784065,112,282,0.3971631205673759,82,195,0.4205128205128205,96,123,0.7804878048780488,76,312,388,300,67,43,85,265,596,0.2578616352201258,7.641025641025641,0.2788956481048198,3.5294117647058822,5027028
Patrick McCaw,23,"SG, SG","CLE, TOR",29,1,397,26,63,0.4126984126984127,9,28,0.32142857142857145,17,35,0.4857142857142857,13,15,0.8666666666666667,7,41,48,29,23,2,17,38,74,0.23809523809523808,2.5517241379310347,0.18639798488664988,1.7058823529411764,964104
Patrick Patterson,29,PF,OKC,63,5,861,82,219,0.3744292237442922,46,137,0.3357664233576642,36,82,0.43902439024390244,19,30,0.6333333333333333,42,105,147,31,16,13,22,46,229,0.136986301369863,3.634920634920635,0.2659698025551684,1.4090909090909092,5451600
Pau Gasol,38,"C, C","MIL, SAS",30,6,360,42,94,0.44680851063829785,6,13,0.46153846153846156,36,81,0.4444444444444444,28,40,0.7,22,115,137,52,5,15,16,29,118,0.425531914893617,3.933333333333333,0.3277777777777778,3.25,17133285
Paul George,28,SF,OKC,77,77,2841,707,1614,0.43804213135068154,292,757,0.3857331571994716,415,857,0.48424737456242706,453,540,0.8388888888888889,105,523,628,318,170,34,205,214,2159,0.3345724907063197,28.038961038961038,0.7599436818021823,1.551219512195122,30560700
Paul Millsap,33,PF,DEN,70,65,1895,322,665,0.4842105263157895,58,159,0.36477987421383645,264,506,0.5217391304347826,181,249,0.7269076305220884,153,352,505,141,83,54,95,183,883,0.3744360902255639,12.614285714285714,0.46596306068601584,1.4842105263157894,29230769
PJ Dozier,22,SG,BOS,6,0,51,8,21,0.38095238095238093,2,8,0.25,6,13,0.46153846153846156,1,2,0.5,6,11,17,5,2,0,0,2,19,0.09523809523809523,3.1666666666666665,0.37254901960784315,Inf,77250
PJ Tucker,33,PF,HOU,82,82,2802,207,523,0.39579349904397704,146,387,0.3772609819121447,61,136,0.4485294117647059,41,59,0.6949152542372882,121,358,479,96,132,39,63,252,601,0.11281070745697896,7.329268292682927,0.21448965024982156,1.5238095238095237,7959537
Quincy Acy,28,PF,PHO,10,0,123,4,18,0.2222222222222222,2,15,0.13333333333333333,2,3,0.6666666666666666,7,10,0.7,3,22,25,8,1,4,4,24,17,0.5555555555555556,1.7,0.13821138211382114,2,213948
Quincy Pondexter,30,SF,SAS,53,0,292,29,58,0.5,6,18,0.3333333333333333,23,40,0.575,34,42,0.8095238095238095,8,38,46,24,11,1,13,24,98,0.7241379310344828,1.849056603773585,0.3356164383561644,1.8461538461538463,2165481
Quinn Cook,25,PG,GSW,74,10,1059,204,439,0.4646924829157175,81,200,0.405,123,239,0.5146443514644351,20,26,0.7692307692307693,22,135,157,116,20,3,50,92,509,0.05922551252847381,6.878378378378378,0.4806421152030217,2.32,1544951
Rajon Rondo,32,PG,LAL,46,29,1369,175,432,0.4050925925925926,51,142,0.3591549295774648,124,290,0.42758620689655175,23,36,0.6388888888888888,34,209,243,367,57,7,127,100,424,0.08333333333333333,9.217391304347826,0.30971512052593136,2.8897637795275593,9000000
Raul Neto,26,PG,UTA,37,1,474,74,161,0.45962732919254656,20,60,0.3333333333333333,54,101,0.5346534653465347,28,33,0.8484848484848485,6,56,62,93,14,4,35,49,196,0.20496894409937888,5.297297297297297,0.41350210970464135,2.657142857142857,2100000
Rawle Alkins,21,SG,CHI,10,1,120,13,39,0.3333333333333333,3,12,0.25,10,27,0.37037037037037035,8,12,0.6666666666666666,11,15,26,13,1,0,8,7,37,0.3076923076923077,3.7,0.30833333333333335,1.625,77250
Raymond Felton,34,PG,OKC,33,0,379,55,135,0.4074074074074074,20,61,0.32786885245901637,35,74,0.47297297297297297,12,13,0.9230769230769231,4,30,34,52,10,6,14,29,142,0.0962962962962963,4.303030303030303,0.37467018469656993,3.7142857142857144,2393887
Reggie Bullock,27,"SG, SG","LAL, DET",63,60,1879,245,594,0.41245791245791247,148,393,0.37659033078880405,97,201,0.48258706467661694,73,85,0.8588235294117647,22,151,173,129,40,12,65,109,711,0.14309764309764308,11.285714285714286,0.378392762107504,1.9846153846153847,2500000
Reggie Jackson,28,PG,DET,82,82,2289,441,1047,0.42120343839541546,174,471,0.36942675159235666,267,576,0.4635416666666667,204,236,0.864406779661017,45,171,216,344,55,9,148,208,1260,0.22540592168099333,15.365853658536585,0.5504587155963303,2.324324324324324,17043478
Ricky Rubio,28,PG,UTA,68,67,1899,295,730,0.4041095890410959,79,254,0.3110236220472441,216,476,0.453781512605042,195,228,0.8552631578947368,33,210,243,416,91,10,180,180,864,0.31232876712328766,12.705882352941176,0.4549763033175355,2.311111111111111,14800000
RJ Hunter,25,SG,BOS,1,0,26,6,13,0.46153846153846156,4,10,0.4,2,3,0.6666666666666666,1,2,0.5,1,2,3,3,1,0,0,3,17,0.15384615384615385,17,0.6538461538461539,Inf,77250
Robert Covington,28,"SF, SF","PHI, MIN",35,35,1203,156,362,0.430939226519337,85,225,0.37777777777777777,71,137,0.5182481751824818,68,89,0.7640449438202247,28,165,193,46,74,47,47,126,465,0.24585635359116023,13.285714285714286,0.3865336658354115,0.9787234042553191,10464092
Robin Lopez,30,C,CHI,74,36,1606,304,535,0.5682242990654206,7,31,0.22580645161290322,297,504,0.5892857142857143,89,123,0.7235772357723578,140,146,286,89,11,78,96,124,704,0.22990654205607478,9.513513513513514,0.4383561643835616,0.9270833333333334,14357750
Rodions Kurucs,20,SF,BRK,63,46,1294,202,449,0.44988864142538976,58,184,0.31521739130434784,144,265,0.5433962264150943,72,92,0.782608695652174,56,190,246,52,41,25,77,146,534,0.20489977728285078,8.476190476190476,0.4126738794435858,0.6753246753246753,1690000
Rodney Hood,26,"SG, SG","POR, CLE",72,49,1893,292,671,0.43517138599105815,84,236,0.3559322033898305,208,435,0.4781609195402299,137,155,0.8838709677419355,25,132,157,126,59,12,55,146,805,0.23099850968703428,11.180555555555555,0.4252509244585314,2.290909090909091,3472887
Rodney McGruder,27,SG,MIA,66,45,1550,186,461,0.403470715835141,79,225,0.3511111111111111,107,236,0.4533898305084746,52,72,0.7222222222222222,60,178,238,112,36,12,64,115,503,0.1561822125813449,7.621212121212121,0.32451612903225807,1.75,1544951
Ron Baker,25,"SG, SG","WAS, NYK",15,0,152,4,20,0.2,1,13,0.07692307692307693,3,7,0.42857142857142855,5,6,0.8333333333333334,1,10,11,15,6,1,5,18,14,0.3,0.9333333333333333,0.09210526315789473,3,4697823
Rondae Hollis-Jefferson,24,SF,BRK,59,21,1234,200,487,0.4106776180698152,9,49,0.1836734693877551,191,438,0.4360730593607306,118,183,0.644808743169399,83,227,310,96,44,27,68,107,527,0.3757700205338809,8.932203389830509,0.42706645056726095,1.411764705882353,2470356
Royce O'Neale,25,SF,UTA,82,16,1671,163,343,0.4752186588921283,68,176,0.38636363636363635,95,167,0.5688622754491018,32,42,0.7619047619047619,22,263,285,124,54,24,70,172,426,0.12244897959183673,5.195121951219512,0.25493716337522443,1.7714285714285714,1378242
Rudy Gay,32,PF,SAS,69,51,1842,376,746,0.5040214477211796,74,184,0.40217391304347827,302,562,0.5373665480427047,120,147,0.8163265306122449,63,407,470,182,54,34,114,159,946,0.1970509383378016,13.710144927536232,0.5135722041259501,1.5964912280701755,10087200
Russell Westbrook,30,PG,OKC,73,73,2630,630,1473,0.42769857433808556,119,411,0.2895377128953771,511,1062,0.4811676082862524,296,451,0.656319290465632,109,698,807,784,142,33,325,245,1675,0.3061778682959946,22.945205479452056,0.6368821292775665,2.4123076923076923,35665000
Ryan Anderson,30,"PF, PF","MIA, PHO",25,8,322,21,69,0.30434782608695654,9,40,0.225,12,29,0.41379310344827586,12,16,0.75,18,36,54,19,4,1,14,25,63,0.2318840579710145,2.52,0.1956521739130435,1.3571428571428572,20421546
Ryan Arcidiacono,24,PG,CHI,81,32,1961,187,418,0.4473684210526316,81,217,0.37327188940092165,106,201,0.527363184079602,89,102,0.8725490196078431,27,192,219,269,65,4,63,171,544,0.24401913875598086,6.716049382716049,0.2774094849566548,4.26984126984127,1349383
Ryan Broekhoff,28,SG,DAL,42,0,453,57,126,0.4523809523809524,38,93,0.40860215053763443,19,33,0.5757575757575758,15,19,0.7894736842105263,8,55,63,22,6,4,16,35,167,0.15079365079365079,3.9761904761904763,0.3686534216335541,1.375,838464
Salah Mejri,32,C,DAL,36,4,399,55,112,0.49107142857142855,11,34,0.3235294117647059,44,78,0.5641025641025641,20,32,0.625,36,95,131,35,10,26,21,55,141,0.2857142857142857,3.9166666666666665,0.3533834586466165,1.6666666666666667,2098196
Sam Dekker,24,"PF, PF","CLE, WAS",47,5,788,120,256,0.46875,19,62,0.3064516129032258,101,194,0.520618556701031,28,46,0.6086956521739131,53,95,148,46,38,7,24,47,287,0.1796875,6.1063829787234045,0.36421319796954316,1.9166666666666667,2760094
Scott Machado,28,PG,LAL,4,0,19,4,6,0.6666666666666666,1,1,1,3,5,0.6,1,1,1,0,0,0,3,1,0,0,2,10,0.16666666666666666,2.5,0.5263157894736842,Inf,76236
Semi Ojeleye,24,PF,BOS,56,3,594,67,158,0.4240506329113924,28,89,0.3146067415730337,39,69,0.5652173913043478,24,39,0.6153846153846154,24,62,86,23,10,4,19,43,186,0.2468354430379747,3.3214285714285716,0.31313131313131315,1.2105263157894737,1378242
Serge Ibaka,29,C,TOR,74,51,2010,464,877,0.5290763968072976,49,169,0.28994082840236685,415,708,0.5861581920903954,135,177,0.7627118644067796,156,445,601,99,29,103,114,211,1112,0.20182440136830102,15.027027027027026,0.5532338308457712,0.868421052631579,21666667
Seth Curry,28,SG,POR,74,2,1399,212,465,0.4559139784946237,113,251,0.450199203187251,99,214,0.46261682242990654,44,52,0.8461538461538461,27,93,120,66,36,12,61,97,581,0.11182795698924732,7.851351351351352,0.4152966404574696,1.0819672131147542,2795000
Shabazz Napier,27,PG,BRK,56,2,983,169,435,0.38850574712643676,76,228,0.3333333333333333,93,207,0.4492753623188406,115,138,0.8333333333333334,18,82,100,143,41,16,66,67,529,0.31724137931034485,9.446428571428571,0.5381485249237029,2.1666666666666665,1942422
Shai Gilgeous-Alexander,20,PG,LAC,82,73,2174,341,716,0.4762569832402235,51,139,0.3669064748201439,290,577,0.5025996533795494,156,195,0.8,57,175,232,270,96,45,141,175,889,0.2723463687150838,10.841463414634147,0.4089236430542778,1.9148936170212767,3375360
Shake Milton,22,SG,PHI,20,0,268,34,87,0.39080459770114945,14,44,0.3181818181818182,20,43,0.46511627906976744,5,7,0.7142857142857143,9,26,35,18,8,8,6,29,87,0.08045977011494253,4.35,0.3246268656716418,3,77250
Shaquille Harrison,25,PG,CHI,73,11,1430,184,426,0.431924882629108,24,89,0.2696629213483146,160,337,0.47477744807121663,82,123,0.6666666666666666,33,189,222,139,89,30,60,124,474,0.2887323943661972,6.493150684931507,0.33146853146853145,2.316666666666667,1325531
Shaun Livingston,33,PG,GSW,64,0,967,109,210,0.5190476190476191,0,2,0,109,208,0.5240384615384616,40,51,0.7843137254901961,42,75,117,114,31,27,38,74,258,0.24285714285714285,4.03125,0.26680455015511895,3,8307692
Shelvin Mack,28,"PG, PG","CHO, MEM",57,3,1246,163,403,0.4044665012406948,46,130,0.35384615384615387,117,273,0.42857142857142855,58,84,0.6904761904761905,18,86,104,183,47,4,66,84,430,0.20843672456575682,7.543859649122807,0.3451043338683788,2.772727272727273,2512601
Sindarius Thornwell,24,SG,LAC,64,1,313,17,49,0.3469387755102041,3,15,0.2,14,34,0.4117647058823529,25,34,0.7352941176470589,5,39,44,18,14,7,20,41,62,0.6938775510204082,0.96875,0.19808306709265175,0.9,1378242
Skal Labissiere,22,"PF, PF","POR, SAC",22,1,176,26,49,0.5306122448979592,6,13,0.46153846153846156,20,36,0.5555555555555556,9,17,0.5294117647058824,9,34,43,11,5,6,11,29,67,0.3469387755102041,3.0454545454545454,0.3806818181818182,1,1544951
Solomon Hill,27,SF,NOP,44,15,878,68,178,0.38202247191011235,32,101,0.31683168316831684,36,77,0.4675324675324675,23,32,0.71875,34,99,133,55,23,10,31,80,191,0.1797752808988764,4.340909090909091,0.21753986332574032,1.7741935483870968,12763467
Spencer Dinwiddie,25,PG,BRK,68,4,1914,366,828,0.4420289855072464,124,370,0.33513513513513515,242,458,0.5283842794759825,287,356,0.8061797752808989,26,140,166,311,40,17,152,187,1143,0.42995169082125606,16.808823529411764,0.5971786833855799,2.0460526315789473,1656092
Stanley Johnson,22,"SF, SF","NOP, DET",66,7,1208,171,440,0.3886363636363636,62,215,0.28837209302325584,109,225,0.48444444444444446,50,64,0.78125,34,183,217,88,60,14,81,114,454,0.14545454545454545,6.878787878787879,0.3758278145695364,1.0864197530864197,3940401
Stephen Curry,30,PG,GSW,69,69,2331,632,1340,0.4716417910447761,354,810,0.43703703703703706,278,530,0.5245283018867924,263,287,0.9163763066202091,45,324,369,361,92,25,192,166,1881,0.21417910447761193,27.26086956521739,0.806949806949807,1.8802083333333333,37457154
Sterling Brown,23,SG,MIL,58,7,1034,145,312,0.46474358974358976,53,147,0.36054421768707484,92,165,0.5575757575757576,29,42,0.6904761904761905,29,155,184,84,25,8,46,88,372,0.1346153846153846,6.413793103448276,0.3597678916827853,1.826086956521739,1378242
Steven Adams,25,C,OKC,80,80,2669,481,809,0.5945611866501854,0,2,0,481,807,0.5960346964064436,146,292,0.5,391,369,760,124,117,76,135,204,1108,0.36093943139678614,13.85,0.4151367553390783,0.9185185185185185,24157304
Sviatoslav Mykhailiuk,21,"SF, SF","DET, LAL",42,0,440,46,140,0.32857142857142857,29,89,0.3258426966292135,17,51,0.3333333333333333,12,20,0.6,9,27,36,37,14,1,21,25,133,0.14285714285714285,3.1666666666666665,0.30227272727272725,1.7619047619047619,1487694
Taj Gibson,33,PF,MIN,70,57,1686,304,537,0.5661080074487895,11,34,0.3235294117647059,293,503,0.5825049701789264,134,177,0.7570621468926554,172,286,458,84,53,39,73,186,753,0.329608938547486,10.757142857142858,0.44661921708185054,1.1506849315068493,14000000
Terrance Ferguson,20,SG,OKC,74,74,1931,185,431,0.42923433874709976,106,290,0.36551724137931035,79,141,0.5602836879432624,37,51,0.7254901960784313,33,108,141,72,40,16,47,231,513,0.11832946635730858,6.9324324324324325,0.2656654583117556,1.5319148936170213,2118840
Terrence Jones,27,PF,HOU,2,0,5,1,4,0.25,0,2,0,1,2,0.5,0,1,0,0,4,4,0,0,0,1,1,2,0.25,1,0.4,0,198579
Terrence Ross,27,SG,ORL,81,0,2150,440,1027,0.42843232716650437,217,566,0.3833922261484099,223,461,0.4837310195227766,126,144,0.875,27,253,280,135,72,29,90,119,1223,0.14021421616358326,15.098765432098766,0.5688372093023256,1.5,10500000
Terry Rozier,24,PG,BOS,79,14,1791,258,666,0.38738738738738737,119,337,0.35311572700296734,139,329,0.42249240121580545,73,93,0.7849462365591398,32,275,307,231,68,21,68,101,708,0.13963963963963963,8.962025316455696,0.3953098827470687,3.3970588235294117,3050389
Thabo Sefolosha,34,SF,UTA,50,2,609,71,149,0.47651006711409394,34,78,0.4358974358974359,37,71,0.5211267605633803,14,22,0.6363636363636364,8,115,123,27,43,5,25,41,190,0.1476510067114094,3.8,0.31198686371100165,1.08,5250000
Thaddeus Young,30,PF,IND,81,81,2489,443,841,0.5267538644470868,51,146,0.3493150684931507,392,695,0.5640287769784172,87,135,0.6444444444444445,192,331,523,204,123,36,123,194,1024,0.1605231866825208,12.641975308641975,0.4114102049015669,1.6585365853658536,13764045
Theo Pinson,23,SG,BRK,18,0,211,25,73,0.3424657534246575,12,46,0.2608695652173913,13,27,0.48148148148148145,19,22,0.8636363636363636,4,32,36,21,6,0,18,15,81,0.3013698630136986,4.5,0.38388625592417064,1.1666666666666667,77250
Thomas Bryant,21,C,WAS,72,53,1496,309,502,0.6155378486055777,33,99,0.3333333333333333,276,403,0.684863523573201,107,137,0.781021897810219,113,341,454,92,25,67,60,126,758,0.2729083665338645,10.527777777777779,0.5066844919786097,1.5333333333333334,1378242
Thomas Welsh,22,C,DEN,11,0,36,7,13,0.5384615384615384,3,7,0.42857142857142855,4,6,0.6666666666666666,1,2,0.5,0,4,4,5,0,0,1,3,18,0.15384615384615385,1.6363636363636365,0.5,5,77250
Thon Maker,21,"PF, C","DET, MIL",64,5,972,109,268,0.40671641791044777,49,153,0.3202614379084967,60,115,0.5217391304347826,56,84,0.6666666666666666,41,161,202,45,21,51,33,105,323,0.31343283582089554,5.046875,0.3323045267489712,1.3636363636363635,2799720
Tim Frazier,28,"PG, PG","MIL, NOP",59,19,1120,116,261,0.4444444444444444,37,101,0.36633663366336633,79,160,0.49375,41,54,0.7592592592592593,41,127,168,248,30,5,76,112,310,0.20689655172413793,5.254237288135593,0.2767857142857143,3.263157894736842,1832107
Tim Hardaway,26,"SG, SG","DAL, NYK",65,63,2057,390,993,0.39274924471299094,162,477,0.33962264150943394,228,516,0.4418604651162791,232,276,0.8405797101449275,33,189,222,159,54,8,105,141,1174,0.27794561933534745,18.06153846153846,0.5707340787554691,1.5142857142857142,17325000
TJ Leaf,21,PF,IND,58,1,522,99,183,0.5409836065573771,8,31,0.25806451612903225,91,152,0.5986842105263158,19,31,0.6129032258064516,43,82,125,24,9,19,12,35,225,0.16939890710382513,3.8793103448275863,0.43103448275862066,2,2407560
TJ McConnell,26,PG,PHI,76,3,1470,220,419,0.5250596658711217,14,42,0.3333333333333333,206,377,0.5464190981432361,29,37,0.7837837837837838,28,146,174,258,79,17,91,105,483,0.0883054892601432,6.355263157894737,0.32857142857142857,2.8351648351648353,1600520
TJ Warren,25,SF,PHO,43,36,1360,297,611,0.486088379705401,77,180,0.42777777777777776,220,431,0.5104408352668214,101,124,0.8145161290322581,31,143,174,64,51,29,52,119,772,0.20294599018003273,17.953488372093023,0.5676470588235294,1.2307692307692308,11750000
Tobias Harris,26,"PF, PF","PHI, LAC",82,82,2847,611,1254,0.48724082934609253,156,393,0.3969465648854962,455,861,0.5284552845528455,266,307,0.8664495114006515,69,576,645,229,51,37,151,184,1644,0.24481658692185007,20.048780487804876,0.5774499473129611,1.5165562913907285,14800000
Tomas Satoransky,27,PG,WAS,80,54,2164,257,530,0.4849056603773585,64,162,0.3950617283950617,193,368,0.5244565217391305,131,160,0.81875,82,197,279,399,82,13,120,172,709,0.3018867924528302,8.8625,0.327634011090573,3.325,3129187
Tony Parker,36,PG,CHO,56,0,1003,213,463,0.46004319654427644,13,51,0.2549019607843137,200,412,0.4854368932038835,91,124,0.7338709677419355,14,69,83,207,21,7,75,53,530,0.2678185745140389,9.464285714285714,0.5284147557328016,2.76,5000000
Tony Snell,27,SF,MIL,74,12,1304,163,361,0.4515235457063712,81,204,0.39705882352941174,82,157,0.5222929936305732,37,42,0.8809523809523809,29,128,157,68,26,18,23,90,444,0.11634349030470914,6,0.34049079754601225,2.9565217391304346,10607143
Torrey Craig,28,SF,DEN,75,37,1503,160,362,0.4419889502762431,61,188,0.324468085106383,99,174,0.5689655172413793,49,70,0.7,89,174,263,72,37,46,44,175,430,0.19337016574585636,5.733333333333333,0.2860944777112442,1.6363636363636365,2000000
Trae Young,20,PG,ATL,81,81,2503,525,1256,0.4179936305732484,156,482,0.3236514522821577,369,774,0.47674418604651164,343,414,0.8285024154589372,64,237,301,653,72,15,308,140,1549,0.32961783439490444,19.123456790123456,0.6188573711546145,2.1201298701298703,5363280
Treveon Graham,25,SG,BRK,35,21,715,64,191,0.33507853403141363,38,128,0.296875,26,63,0.4126984126984127,18,22,0.8181818181818182,23,84,107,34,13,7,17,68,184,0.11518324607329843,5.257142857142857,0.2573426573426573,2,1512601
Trevor Ariza,33,"SF, SF","PHO, WAS",69,69,2349,294,736,0.39945652173913043,145,434,0.33410138248847926,149,302,0.49337748344370863,130,164,0.7926829268292683,50,321,371,252,91,21,106,130,863,0.22282608695652173,12.507246376811594,0.3673903788846318,2.3773584905660377,15000000
Trey Burke,26,"PG, PG","DAL, NYK",58,8,1125,236,548,0.4306569343065693,56,159,0.3522012578616352,180,389,0.46272493573264784,103,124,0.8306451612903226,28,71,99,159,33,7,49,58,631,0.22627737226277372,10.879310344827585,0.5608888888888889,3.2448979591836733,1795015
Trey Lyles,23,PF,DEN,64,2,1120,207,495,0.41818181818181815,51,200,0.255,156,295,0.5288135593220339,81,116,0.6982758620689655,44,202,246,87,30,23,68,93,546,0.23434343434343435,8.53125,0.4875,1.2794117647058822,3364249
Troy Brown,19,SF,WAS,52,10,730,97,234,0.41452991452991456,22,69,0.3188405797101449,75,165,0.45454545454545453,32,47,0.6808510638297872,35,110,145,80,21,5,30,56,248,0.20085470085470086,4.769230769230769,0.33972602739726027,2.6666666666666665,2752680
Troy Daniels,27,SG,PHO,51,1,760,113,275,0.4109090909090909,74,194,0.38144329896907214,39,81,0.48148148148148145,18,23,0.782608695652174,13,60,73,26,26,5,27,79,318,0.08363636363636363,6.235294117647059,0.41842105263157897,0.9629629629629629,3258539
Troy Williams,24,SF,SAC,21,0,312,44,98,0.4489795918367347,14,44,0.3181818181818182,30,54,0.5555555555555556,9,15,0.6,12,47,59,11,10,8,9,37,111,0.15306122448979592,5.285714285714286,0.3557692307692308,1.2222222222222223,77250
Tyler Cavanaugh,24,PF,UTA,11,0,39,3,10,0.3,1,5,0.2,2,5,0.4,2,2,1,3,5,8,1,0,0,1,3,9,0.2,0.8181818181818182,0.23076923076923078,1,77250
Tyler Dorsey,22,"SG, SG","ATL, MEM",48,11,698,107,264,0.4053030303030303,44,132,0.3333333333333333,63,132,0.4772727272727273,38,61,0.6229508196721312,27,86,113,56,14,2,27,53,296,0.23106060606060605,6.166666666666667,0.42406876790830944,2.074074074074074,1378242
Tyler Johnson,26,"PG, PG","PHO, MIA",57,22,1529,217,526,0.41254752851711024,90,260,0.34615384615384615,127,266,0.4774436090225564,95,127,0.7480314960629921,34,139,173,166,54,27,77,97,619,0.2414448669201521,10.859649122807017,0.4048397645519948,2.155844155844156,19245370
Tyler Lydon,22,PF,DEN,25,0,94,9,18,0.5,4,10,0.4,5,8,0.625,1,3,0.3333333333333333,7,11,18,6,2,0,4,10,23,0.16666666666666666,0.92,0.24468085106382978,1.5,1874640
Tyler Zeller,29,"C, C","ATL, MEM",6,1,93,16,30,0.5333333333333333,0,1,0,16,29,0.5517241379310345,14,18,0.7777777777777778,11,13,24,4,1,3,4,20,46,0.6,7.666666666666667,0.4946236559139785,1,213948
Tyreke Evans,29,SG,IND,69,18,1402,257,660,0.3893939393939394,77,216,0.35648148148148145,180,444,0.40540540540540543,115,160,0.71875,33,168,201,166,58,18,118,117,706,0.24242424242424243,10.231884057971014,0.5035663338088445,1.4067796610169492,12400000
